candle_begin_time,open,high,low,close,volume
2018/6/22 19:00,6174.97,6199.34,6140.23,6158.38,1977.993736
2018/6/22 20:00,6157.23,6162.91,5955,6020.45,8338.180954
2018/6/22 21:00,6020.45,6025.96,5855,5985.91,15140.88386
2018/6/22 22:00,5986.09,6067.14,5930,6041,3969.910789
2018/6/22 23:00,6041,6045.13,5990.01,6020.82,2693.745315
2018/6/23 0:00,6021.04,6144,6011.75,6103.51,4622.2431
2018/6/23 1:00,6102.31,6125,6084.67,6101.94,2350.450407
2018/6/23 2:00,6100.57,6114.55,6077.31,6095,2551.59378
2018/6/23 3:00,6093.99,6100.5,6043.91,6067.5,2600.073371
2018/6/23 4:00,6067.86,6096.89,6050.01,6065.83,2703.712398
2018/6/23 5:00,6066.15,6079.03,6030.49,6043.76,2450.996596
2018/6/23 6:00,6043.76,6046,5978.74,6010.56,4983.33863
2018/6/23 7:00,6008,6076.99,6008,6069.4,2978.715623
2018/6/23 8:00,6069.44,6093.33,6035,6050,3063.229038
2018/6/23 9:00,6049.78,6109.84,6046.24,6076.53,2866.623403
2018/6/23 10:00,6081.93,6095.6,6064.16,6086.59,2127.120676
2018/6/23 11:00,6089.5,6139.36,6062.64,6087.31,3232.415124
2018/6/23 12:00,6087.33,6099.95,6042.3,6090,2869.818102
2018/6/23 13:00,6089.99,6109,6057.01,6100.62,2678.191563
2018/6/23 14:00,6103.84,6105.21,6060.06,6079.23,2685.012817
2018/6/23 15:00,6077,6086.62,6034.13,6071.41,2061.795888
2018/6/23 16:00,6072,6103.06,6072,6089.5,2137.077126
2018/6/23 17:00,6093.94,6105,6078.71,6104.5,1649.227014
2018/6/23 18:00,6104.5,6106.66,6083.92,6094.97,1539.736027
2018/6/23 19:00,6094.97,6123.3,6087,6105.82,2193.474268
2018/6/23 20:00,6105.82,6106.38,6085,6096.57,1910.29041
2018/6/23 21:00,6098.65,6204.3,6094.08,6179.43,2120.033411
2018/6/23 22:00,6179.92,6239,6153.33,6166.08,3767.929528
2018/6/23 23:00,6166.07,6168.07,6121.41,6135.1,1389.308963
2018/6/24 0:00,6137.99,6153.07,6061.81,6084.44,2880.13367
2018/6/24 1:00,6084.44,6095,6033,6066.59,2305.51471
2018/6/24 2:00,6064.5,6077.06,6056.28,6070,1388.930494
2018/6/24 3:00,6070.01,6075,6008.56,6037.38,2783.851827
2018/6/24 4:00,6035.43,6042.4,5855,5872.7,9946.19258
2018/6/24 5:00,5872.7,5892.87,5805,5847.43,6089.577977
2018/6/24 6:00,5848.84,5850,5766.55,5844.74,7732.215884
2018/6/24 7:00,5844.74,5867.18,5818.98,5830,3521.536269
2018/6/24 8:00,5830.21,5847.6,5775.62,5826,2984.38066
2018/6/24 9:00,5825.82,5865,5822.74,5849.74,2319.025534
2018/6/24 10:00,5849.73,5916.39,5845.24,5902.58,2741.089731
2018/6/24 11:00,5900,5905.67,5868.35,5892.5,1893.35368
2018/6/24 12:00,5890.65,5900,5859.3,5894.01,2463.316962
2018/6/24 13:00,5892.54,5926.83,5877.32,5919.7,2539.033788
2018/6/24 14:00,5919.89,5922.58,5890.13,5893.48,1501.088542
2018/6/24 15:00,5895.3,5895.3,5721,5760.82,5829.856733
2018/6/24 16:00,5765.5,6242.77,5754.76,6199.88,14793.12965
2018/6/24 17:00,6199.87,6223.51,6124.87,6169.99,7874.755219
2018/6/24 18:00,6170,6178.15,6124.07,6159.19,3144.321406
2018/6/24 19:00,6158.4,6190.93,6140.39,6164.96,3342.86939
2018/6/24 20:00,6164.42,6182.28,6130,6169.22,2759.856336
2018/6/24 21:00,6169.72,6179.2,6138.88,6140.31,1960.819701
2018/6/24 22:00,6140.59,6147.65,6098,6132.05,3189.547133
2018/6/24 23:00,6131.15,6155.66,6108,6135.69,2310.284894
2018/6/25 0:00,6134.06,6176.06,6119.45,6146.66,2465.19793
2018/6/25 1:00,6146.34,6152.49,6129.4,6130,1740.539293
2018/6/25 2:00,6130,6132.04,6103,6118.22,2298.894543
2018/6/25 3:00,6118.22,6135.36,6110.22,6125,2403.017444
2018/6/25 4:00,6125,6168,6124.15,6126.75,3062.705705
2018/6/25 5:00,6125.99,6148.83,6118.33,6134.61,1683.722303
2018/6/25 6:00,6138.06,6179,6131,6152,2417.152218
2018/6/25 7:00,6150.11,6150.68,6130.47,6133.96,1999.127166
2018/6/25 8:00,6133.03,6170,6126,6141.18,2361.215344
2018/6/25 9:00,6141.33,6158.67,6131.9,6146.8,1661.650766
2018/6/25 10:00,6147.33,6200,6146.76,6156.32,2978.805046
2018/6/25 11:00,6160.71,6214.44,6156.83,6211.99,3211.463102
2018/6/25 12:00,6210,6238,6058,6094.28,7333.485345
2018/6/25 13:00,6094.28,6128.71,6075.98,6119.01,2749.358717
2018/6/25 14:00,6119.01,6330.61,6103.18,6270.39,7423.129617
2018/6/25 15:00,6270,6287.87,6251.89,6264.47,3072.600053
2018/6/25 16:00,6264.47,6302.98,6234.01,6257.01,4027.077798
2018/6/25 17:00,6256.08,6273.07,6243.74,6269.01,1578.441201
2018/6/25 18:00,6269,6288.72,6234.53,6249.86,1492.803219
2018/6/25 19:00,6250.69,6266.06,6220,6244.59,2226.836405
2018/6/25 20:00,6245,6267.78,6227.81,6231.5,1705.1098
2018/6/25 21:00,6231.5,6255.69,6230.42,6252.85,1438.099984
2018/6/25 22:00,6253.45,6259.93,6215.36,6225,1709.43727
2018/6/25 23:00,6220.67,6237.55,6220.67,6232.41,1577.287844
2018/6/26 0:00,6233.04,6245,6167.9,6177.7,2692.144765
2018/6/26 1:00,6177.92,6224.58,6167.62,6217.34,2221.619074
2018/6/26 2:00,6216.12,6225,6206.49,6217.86,1314.290988
2018/6/26 3:00,6217.86,6231.95,6210,6218.83,1681.8129
2018/6/26 4:00,6219.14,6237.7,6205,6232.76,1366.198419
2018/6/26 5:00,6231.85,6269.01,6223.8,6235,2565.358087
2018/6/26 6:00,6236.19,6246.44,6217.91,6228.15,1648.217716
2018/6/26 7:00,6225.75,6231.21,6190,6211.32,2207.887543
2018/6/26 8:00,6208,6221.29,6180,6210,1738.201293
2018/6/26 9:00,6208.31,6209.69,6137.23,6172.8,2518.947771
2018/6/26 10:00,6172.8,6218.24,6172.31,6211.32,2006.196315
2018/6/26 11:00,6213.13,6216,6180,6189.92,1139.636305
2018/6/26 12:00,6191.49,6211.78,6180.72,6198,1370.800395
2018/6/26 13:00,6198,6240,6147.45,6165.17,2971.170794
2018/6/26 14:00,6165.17,6195,6110.04,6173.99,3129.885602
2018/6/26 15:00,6173.99,6188.6,6153.27,6180.6,1834.329548
2018/6/26 16:00,6180.6,6225.17,6157.15,6172.25,2002.116867
2018/6/26 17:00,6170.53,6184.79,6163.01,6182.88,1006.111386
2018/6/26 18:00,6182.88,6193.89,6158.09,6162.85,1121.230953
2018/6/26 19:00,6161.71,6172.86,6150,6156.61,836.1033113
2018/6/26 20:00,6164.33,6186.49,6161.28,6175.06,963.490329
2018/6/26 21:00,6172.54,6256.11,6161.82,6212.32,2324.955103
2018/6/26 22:00,6215.37,6215.37,6082.2,6149.46,4571.980592
2018/6/26 23:00,6147.42,6147.42,6036.09,6062.75,3852.526442
2018/6/27 0:00,6061.4,6092.48,6018.61,6075.56,3786.721399
2018/6/27 1:00,6075.56,6113.88,6051.6,6073.75,1787.533299
2018/6/27 2:00,6072,6074.51,6052.01,6065.9,1166.02529
2018/6/27 3:00,6065.38,6070.23,6022.97,6031.14,1631.659307
2018/6/27 4:00,6030.11,6058.9,6028,6048.74,1550.065943
2018/6/27 5:00,6053.06,6084.38,6051.87,6068.35,1911.443372
2018/6/27 6:00,6067.2,6082.87,6055,6056.69,1359.785117
2018/6/27 7:00,6056,6080,6056,6076.28,1231.872528
2018/6/27 8:00,6075.67,6102.66,6053.25,6061.65,1924.013995
2018/6/27 9:00,6063.41,6100.34,6060.1,6094.5,1711.829281
2018/6/27 10:00,6095.82,6134.14,6081.49,6111.47,2657.470941
2018/6/27 11:00,6111.47,6111.61,6082.25,6089.74,1724.234809
2018/6/27 12:00,6088.51,6088.51,6051,6085.95,1663.214644
2018/6/27 13:00,6087.8,6103.06,6071.8,6082.17,1487.20527
2018/6/27 14:00,6080.49,6086.73,5979.2,6048.2,3591.268393
2018/6/27 15:00,6048.15,6160.55,6047.93,6102,5542.205063
2018/6/27 16:00,6103,6135.09,6085.58,6121.69,1641.568606
2018/6/27 17:00,6121.63,6134.2,6099.94,6119.45,1832.04759
2018/6/27 18:00,6118.97,6132,6114.25,6118.73,1127.464789
2018/6/27 19:00,6122.9,6149,6107.07,6139.28,1363.480455
2018/6/27 20:00,6138.66,6147.13,6113.67,6123.88,1201.843497
2018/6/27 21:00,6124.51,6131.81,6111.14,6120.17,891.3988201
2018/6/27 22:00,6120.17,6154.19,6118,6138.12,1290.39325
2018/6/27 23:00,6138,6180.1,6107.77,6127.22,2333.330418
2018/6/28 0:00,6127,6158.88,6123.49,6132.46,1239.467228
2018/6/28 1:00,6135.28,6136.65,6114.45,6130.66,928.1672623
2018/6/28 2:00,6130.91,6138.91,6092.01,6112,1226.862966
2018/6/28 3:00,6111.02,6127.3,6059.13,6085.93,2277.897323
2018/6/28 4:00,6083.47,6099.95,6064.82,6093.17,1235.002045
2018/6/28 5:00,6094.83,6103.67,6085.62,6103.67,1141.481243
2018/6/28 6:00,6103.67,6103.67,6087.23,6092.9,1168.278664
2018/6/28 7:00,6092.9,6108.71,6088.03,6106.88,1023.51089
2018/6/28 8:00,6106.88,6131.4,6101.05,6108.5,2045.023045
2018/6/28 9:00,6106,6109.11,6086,6099.79,1245.498141
2018/6/28 10:00,6100.29,6105.62,6065.62,6083.88,1313.39527
2018/6/28 11:00,6085,6107.85,6084.49,6102.12,1585.701173
2018/6/28 12:00,6101.61,6111,6089.41,6097.18,1421.255929
2018/6/28 13:00,6096.34,6100.61,6081.15,6097.93,1188.96994
2018/6/28 14:00,6098.5,6119.96,6040,6111.31,2960.811205
2018/6/28 15:00,6110.92,6110.92,6090,6098.64,1742.874886
2018/6/28 16:00,6097.03,6112.58,6090,6102.02,1229.671203
2018/6/28 17:00,6102.02,6110,6098.07,6101.09,789.5683257
2018/6/28 18:00,6101.09,6105.48,6093.09,6096.99,637.8420291
2018/6/28 19:00,6096.99,6102.81,6055,6083.07,1892.348396
2018/6/28 20:00,6085,6095.29,6025.96,6050.06,2041.025191
2018/6/28 21:00,6049.99,6051.72,5890,5918.94,5689.108874
2018/6/28 22:00,5916.54,5957.3,5850.57,5943.53,2901.025936
2018/6/28 23:00,5939.19,5939.19,5787.58,5844.94,4831.190264
2018/6/29 0:00,5840.01,5891.61,5840.01,5876.98,1123.790401
2018/6/29 1:00,5876.98,5891.33,5840.55,5863.96,683.4781645
2018/6/29 2:00,5862.2,5875.52,5844.89,5854.41,471.5064547
2018/6/29 3:00,5859.72,5875.11,5844,5874.24,373.1484824
2018/6/29 4:00,5865.74,5874,5844,5849.57,428.3766226
2018/6/29 5:00,5849.56,5959.44,5780,5893.57,2463.094015
2018/6/29 6:00,5891,5903.97,5861.55,5885.35,750.8326635
2018/6/29 7:00,5884.42,5901.15,5863.02,5895.56,995.2789101
2018/6/29 8:00,5895.56,5928.01,5893.36,5893.36,1985.415362
2018/6/29 9:00,5890.76,5914.06,5884.96,5909.57,941.466995
2018/6/29 10:00,5911.26,5911.77,5867.81,5882.98,912.6914309
2018/6/29 11:00,5882,5884.79,5836.81,5868.36,1514.048972
2018/6/29 12:00,5868.75,5900,5852.29,5862.84,1203.457137
2018/6/29 13:00,5862.84,5871.72,5811.02,5859.11,2038.475798
2018/6/29 14:00,5860.98,5917.86,5858.42,5903.44,2026.880763
2018/6/29 15:00,5902.26,5909.65,5875.01,5903.3,1102.250452
2018/6/29 16:00,5902.76,5913.86,5873.06,5885.86,1145.776463
2018/6/29 17:00,5885.89,5906.36,5881.04,5898.95,1172.551034
2018/6/29 18:00,5894.83,5901.99,5880,5882.13,837.1175228
2018/6/29 19:00,5884.56,5891.62,5868,5884.87,949.3622795
2018/6/29 20:00,5884.87,5927.49,5880.69,5880.69,1587.079772
2018/6/29 21:00,5883.22,5916.7,5880.09,5908.02,925.2167745
2018/6/29 22:00,5906.62,6320.9,5904.05,6255,7191.767681
2018/6/29 23:00,6252.31,6279,6187.31,6200,2662.278096
2018/6/30 0:00,6202,6244.86,6187.7,6230.97,1696.588446
2018/6/30 1:00,6229.17,6537.95,6227.92,6410.98,7791.065728
2018/6/30 2:00,6411.79,6443.37,6376.66,6394.75,3443.631195
2018/6/30 3:00,6392.35,6450,6365.9,6373,3709.292834
2018/6/30 4:00,6370.72,6405,6370.72,6389.09,1599.258904
2018/6/30 5:00,6388.67,6409.21,6387.77,6390.96,1092.979315
2018/6/30 6:00,6392.61,6400.15,6381.09,6384.69,1356.909372
2018/6/30 7:00,6384.69,6420.86,6384,6404.12,1116.067531
2018/6/30 8:00,6403.32,6404.16,6376.47,6386.38,1180.322065
2018/6/30 9:00,6386.89,6416.2,6377.4,6407.38,1159.787877
2018/6/30 10:00,6410.8,6416.99,6378,6386.47,1167.188045
2018/6/30 11:00,6386.47,6402.52,6384,6394.65,843.2096642
2018/6/30 12:00,6393.4,6452.5,6384.79,6395,1980.598291
2018/6/30 13:00,6394.98,6402.23,6389.79,6395.19,1151.876512
2018/6/30 14:00,6395.19,6395.19,6336.57,6370.58,2501.350996
2018/6/30 15:00,6371.03,6388,6333.47,6381.22,1649.831999
2018/6/30 16:00,6377.5,6382.17,6347.46,6359.99,1168.941307
2018/6/30 17:00,6358.35,6368,6336.76,6346.37,959.2690445
2018/6/30 18:00,6346.24,6354.39,6312.42,6328.43,1335.4724
2018/6/30 19:00,6326.5,6340.56,6320,6332.21,911.5444414
2018/6/30 20:00,6332.21,6383.24,6331.4,6374.04,992.8130773
2018/6/30 21:00,6374.04,6374.04,6339.77,6341.19,773.4888663
2018/6/30 22:00,6344.51,6354.92,6335,6354.92,849.2376955
2018/6/30 23:00,6353.65,6433.16,6346.49,6384.41,1493.301566
2018/7/1 0:00,6390,6443.14,6366.49,6375.6,2359.689451
2018/7/1 1:00,6377.53,6378.74,6331,6360.16,1152.462641
2018/7/1 2:00,6360.16,6368.57,6338,6351.8,789.6803883
2018/7/1 3:00,6347.5,6373,6347.5,6350.09,641.7933411
2018/7/1 4:00,6349.03,6358.62,6341.84,6358.09,665.6771653
2018/7/1 5:00,6355,6396.85,6349.6,6381,1118.32375
2018/7/1 6:00,6378.84,6397.74,6356.62,6362.78,1099.155749
2018/7/1 7:00,6363.94,6381.66,6363.94,6370.48,719.7160781
2018/7/1 8:00,6371.53,6385,6362.58,6383.71,738.7594024
2018/7/1 9:00,6382.71,6390.12,6344.46,6357.42,1032.54953
2018/7/1 10:00,6356.56,6379.27,6355.71,6374.15,699.5658439
2018/7/1 11:00,6374.11,6383,6361.48,6383,739.3850259
2018/7/1 12:00,6378.22,6384.03,6350.11,6357.27,957.5873149
2018/7/1 13:00,6354.42,6367.45,6338,6353.1,1032.886986
2018/7/1 14:00,6353.1,6355.27,6287.77,6301.96,2554.36435
2018/7/1 15:00,6304.9,6333.79,6260,6324.72,1742.816096
2018/7/1 16:00,6326.06,6335.57,6306.45,6319.89,1134.55858
2018/7/1 17:00,6319.7,6351.04,6319.7,6335.07,792.3381332
2018/7/1 18:00,6334.81,6339.59,6320.49,6322.62,608.3509031
2018/7/1 19:00,6322.62,6330,6307.7,6325.79,563.1281151
2018/7/1 20:00,6323.2,6425.32,6317.64,6346.37,1961.780787
2018/7/1 21:00,6345.49,6378.36,6332.27,6373.79,986.140873
2018/7/1 22:00,6376.86,6400,6350.22,6366.73,896.7844085
2018/7/1 23:00,6367.51,6392.56,6341.39,6356.64,915.0866444
2018/7/2 0:00,6354.47,6366.52,6323.58,6347.91,1244.463216
2018/7/2 1:00,6352.4,6359.1,6336.25,6338.9,582.384887
2018/7/2 2:00,6339.12,6360.35,6337.5,6349.5,453.6929845
2018/7/2 3:00,6349.2,6349.2,6330,6344.52,531.8610545
2018/7/2 4:00,6344.52,6344.52,6275.01,6314.03,1423.067644
2018/7/2 5:00,6312.2,6316.25,6293.48,6305,843.7984628
2018/7/2 6:00,6305,6324.13,6274.74,6311.43,1238.727315
2018/7/2 7:00,6311.46,6357.94,6306.57,6340.29,1018.044886
2018/7/2 8:00,6343.01,6369.45,6322.9,6325.94,1674.443144
2018/7/2 9:00,6325.94,6332.76,6309.6,6320.13,672.3471037
2018/7/2 10:00,6321.77,6348.16,6315.02,6322.63,769.5230306
2018/7/2 11:00,6323.14,6354.57,6323.14,6333.94,961.5886389
2018/7/2 12:00,6333.9,6344,6322.13,6339.28,613.525097
2018/7/2 13:00,6339.28,6673.8,6336.55,6596.61,9761.097599
2018/7/2 14:00,6592.94,6633.2,6580,6602.74,2550.489343
2018/7/2 15:00,6605.99,6637.04,6604.87,6618.33,1486.152853
2018/7/2 16:00,6618.51,6628.4,6591.69,6599.65,1286.767481
2018/7/2 17:00,6600,6620.02,6600,6610.63,602.0299031
2018/7/2 18:00,6610.63,6638.87,6606.67,6634.88,824.7286459
2018/7/2 19:00,6636,6683.48,6615,6620.23,1532.784118
2018/7/2 20:00,6619.89,6632.31,6617,6620.39,669.731518
2018/7/2 21:00,6623.02,6652.97,6618.92,6636.62,626.6482167
2018/7/2 22:00,6634.9,6636.13,6600.7,6620.31,1062.984671
2018/7/2 23:00,6621,6622.5,6602.26,6614.46,693.2328896
2018/7/3 0:00,6614.92,6624.04,6598.55,6619.7,1076.637768
2018/7/3 1:00,6620.87,6625,6611.79,6625,1271.430396
2018/7/3 2:00,6624.09,6648.58,6622.28,6637.63,1929.799738
2018/7/3 3:00,6633.1,6660.37,6628.77,6639.48,1756.880154
2018/7/3 4:00,6639.07,6675.6,6634.98,6647.3,2664.600326
2018/7/3 5:00,6645.6,6652.23,6627,6630,1020.341884
2018/7/3 6:00,6630,6650,6617.6,6646.85,1252.105608
2018/7/3 7:00,6647.58,6653.6,6640,6651.83,814.7092116
2018/7/3 8:00,6651.57,6658.67,6628.23,6640.05,2068.472151
2018/7/3 9:00,6645.55,6649.25,6622,6628.38,1055.443134
2018/7/3 10:00,6629.46,6629.46,6545.01,6577.9,3538.888727
2018/7/3 11:00,6579.12,6603.72,6567.25,6588.97,1821.378946
2018/7/3 12:00,6588.97,6593.25,6577.97,6593.25,891.351342
2018/7/3 13:00,6593.51,6597.37,6563.86,6580.81,939.1934784
2018/7/3 14:00,6580.61,6595,6569.99,6590.04,681.3704665
2018/7/3 15:00,6589.98,6604,6582.66,6599.18,944.433493
2018/7/3 16:00,6599.18,6607.26,6583.03,6598.92,998.1137905
2018/7/3 17:00,6598.85,6598.85,6580.08,6594.99,581.9047989
2018/7/3 18:00,6594.99,6594.99,6581.3,6589.69,549.9531214
2018/7/3 19:00,6591.24,6656.54,6562.68,6615.61,1809.690033
2018/7/3 20:00,6614.05,6637.92,6597.9,6626.83,606.8886516
2018/7/3 21:00,6627.8,6632.91,6603.68,6622.24,737.0321512
2018/7/3 22:00,6622.25,6629.72,6480.09,6493.48,3715.074888
2018/7/3 23:00,6490.94,6540,6474.38,6519.56,1639.925979
2018/7/4 0:00,6514.81,6529.18,6462,6472.47,1724.531412
2018/7/4 1:00,6469.06,6472.23,6420.02,6465.91,2298.025779
2018/7/4 2:00,6465.91,6480,6446.84,6468.1,1282.46727
2018/7/4 3:00,6467.19,6494.03,6462.51,6472.01,1112.1519
2018/7/4 4:00,6472.71,6483.63,6467.77,6474.11,744.4041571
2018/7/4 5:00,6474.84,6491.74,6460.76,6478.17,889.3579436
2018/7/4 6:00,6479.85,6499.78,6463,6473.12,976.0869436
2018/7/4 7:00,6470.11,6486.99,6462.72,6471.16,826.3827466
2018/7/4 8:00,6472.86,6564.3,6472.03,6511.86,2328.187735
2018/7/4 9:00,6511.86,6528.12,6490.44,6521.65,1170.578196
2018/7/4 10:00,6520.61,6529.21,6506.1,6506.1,694.1637364
2018/7/4 11:00,6506.9,6525,6491.61,6522.41,896.8308886
2018/7/4 12:00,6522.41,6559,6514.06,6543.55,1197.43111
2018/7/4 13:00,6541.72,6818.94,6537.31,6718,6992.123737
2018/7/4 14:00,6720,6726.75,6685.09,6704.28,2127.385688
2018/7/4 15:00,6704.64,6711.65,6673,6687.35,1130.84224
2018/7/4 16:00,6688.63,6700.12,6652.8,6669.12,1437.049309
2018/7/4 17:00,6669.45,6682.58,6656.99,6677.18,999.5639847
2018/7/4 18:00,6677.17,6698.92,6662.05,6669.78,1229.832464
2018/7/4 19:00,6669.78,6685.46,6662.75,6685.45,962.7298726
2018/7/4 20:00,6685.46,6691.82,6678.13,6688.22,896.8058852
2018/7/4 21:00,6688.22,6695.05,6665.41,6685.84,800.1276262
2018/7/4 22:00,6688.16,6691.61,6553.58,6593.87,1919.442251
2018/7/4 23:00,6593.92,6603.48,6560.37,6585.4,2041.39424
2018/7/5 0:00,6589.86,6593.96,6519.58,6561.31,2218.355849
2018/7/5 1:00,6561.82,6706.06,6554.62,6636.8,2765.673038
2018/7/5 2:00,6636.92,6648.98,6592.49,6602.87,1358.081376
2018/7/5 3:00,6607.83,6639.95,6605.15,6626.29,1008.140312
2018/7/5 4:00,6626.31,6642.71,6616.31,6624.03,1285.903417
2018/7/5 5:00,6624.03,6680,6559.9,6601.05,2176.788173
2018/7/5 6:00,6602.88,6614.7,6579.54,6600.33,999.2530575
2018/7/5 7:00,6600.35,6626.62,6590.73,6613.89,1154.411384
2018/7/5 8:00,6611.44,6636.68,6601.02,6625.01,1130.864007
2018/7/5 9:00,6625.01,6668.72,6552.63,6640.77,2350.921276
2018/7/5 10:00,6642.85,6665,6608.05,6646.31,1920.399603
2018/7/5 11:00,6638.04,6699.52,6616.06,6620.89,1366.825753
2018/7/5 12:00,6620.89,6667.31,6580,6638.77,1744.041627
2018/7/5 13:00,6640.85,6675.65,6586,6608.21,1655.873927
2018/7/5 14:00,6605.02,6617.04,6567.07,6585.11,1744.439887
2018/7/5 15:00,6585.11,6620,6546.15,6618.68,1671.168821
2018/7/5 16:00,6612.8,6647.67,6578.23,6591.44,1752.721499
2018/7/5 17:00,6591.32,6602.3,6550,6571.31,1342.302871
2018/7/5 18:00,6570.1,6595.94,6450,6491.05,2999.732252
2018/7/5 19:00,6492.02,6531.73,6460.83,6518.01,1580.501082
2018/7/5 20:00,6518.01,6530.92,6498.5,6523.64,1372.108901
2018/7/5 21:00,6520.2,6520.47,6498.5,6507.94,1061.498569
2018/7/5 22:00,6507.96,6551,6500,6544.19,1118.312724
2018/7/5 23:00,6547.6,6567,6531,6545,1042.353688
2018/7/6 0:00,6537.74,6559.17,6535,6536.17,272.6433117
2018/7/6 1:00,6536.4,6538.88,6513.97,6530.2,343.8538622
2018/7/6 2:00,6530.2,6555.1,6530.2,6555.1,275.6578468
2018/7/6 3:00,6552.53,6552.53,6524.4,6530.28,251.0253684
2018/7/6 4:00,6527.11,6537.74,6488.81,6530.62,840.6359265
2018/7/6 5:00,6530.1,6539.74,6505.03,6506.17,397.3119742
2018/7/6 6:00,6502.94,6521.1,6469.6,6473.98,460.8430703
2018/7/6 7:00,6471.62,6509.99,6450,6493,823.0835399
2018/7/6 8:00,6493,6549.5,6493,6521.64,1754.808515
2018/7/6 9:00,6521.64,6533.42,6500.19,6505.96,1065.27622
2018/7/6 10:00,6503.51,6559,6500.18,6541.82,1426.893608
2018/7/6 11:00,6541.38,6553.02,6516.95,6530.1,672.7831066
2018/7/6 12:00,6530.42,6646.84,6530.42,6591.15,2175.712255
2018/7/6 13:00,6591.31,6591.52,6552.81,6565.48,948.0633689
2018/7/6 14:00,6566.08,6574.84,6550.98,6556.74,831.3108852
2018/7/6 15:00,6556.74,6575,6543.56,6567.71,699.9764284
2018/7/6 16:00,6567.5,6578.23,6548,6555.76,757.3092776
2018/7/6 17:00,6555.47,6629.5,6548,6594.94,2305.10729
2018/7/6 18:00,6595.82,6609.14,6514.82,6564.15,1863.926383
2018/7/6 19:00,6564.15,6582.04,6561.03,6567.23,556.0213203
2018/7/6 20:00,6567.79,6595.73,6551.15,6574.61,689.8472061
2018/7/6 21:00,6573.19,6585.76,6555.09,6585.76,462.882622
2018/7/6 22:00,6589.51,6626.39,6568.96,6580.67,892.5432754
2018/7/6 23:00,6578.95,6622.97,6576.89,6608.82,915.3408712
2018/7/7 0:00,6609.99,6616.47,6585.35,6601,788.2834257
2018/7/7 1:00,6604.34,6604.34,6561.94,6572.75,782.1303286
2018/7/7 2:00,6572.75,6608.69,6571.37,6592.4,563.3761766
2018/7/7 3:00,6595,6606.85,6588,6601.3,685.9713776
2018/7/7 4:00,6602,6625,6588.09,6600.92,876.6413071
2018/7/7 5:00,6602.68,6609.9,6595.86,6599.13,627.6220632
2018/7/7 6:00,6599.13,6602.48,6570,6577.07,975.2780005
2018/7/7 7:00,6578.93,6600,6565,6591,1143.521202
2018/7/7 8:00,6594.95,6595,6573.95,6575.96,912.7528577
2018/7/7 9:00,6576.2,6585.58,6561,6578.56,801.0251249
2018/7/7 10:00,6578.56,6592.79,6560,6584.13,945.6414898
2018/7/7 11:00,6587.36,6591.61,6575.3,6586.23,470.9971671
2018/7/7 12:00,6585.6,6624.99,6530,6555,2319.157706
2018/7/7 13:00,6559.29,6563.96,6503.43,6534.87,2027.884569
2018/7/7 14:00,6534.88,6597.46,6532.65,6565,1404.944387
2018/7/7 15:00,6568,6574.34,6547,6563.63,833.6872337
2018/7/7 16:00,6566.17,6580.98,6552.5,6566.1,893.7986716
2018/7/7 17:00,6565.85,6565.85,6540.99,6549.82,540.9225226
2018/7/7 18:00,6550.39,6561.3,6527.47,6551.72,589.0717514
2018/7/7 19:00,6553.61,6558.46,6540.14,6540.72,573.1447363
2018/7/7 20:00,6545.81,6545.81,6510,6532,915.1825289
2018/7/7 21:00,6528.05,6550.47,6527.93,6537.78,643.4095661
2018/7/7 22:00,6537.78,6585,6529,6584.95,1220.825451
2018/7/7 23:00,6584.95,6881.54,6582.42,6764.93,5785.68634
2018/7/8 0:00,6764.37,6787.2,6733.79,6751.28,2391.185074
2018/7/8 1:00,6750.12,6766.04,6737.44,6746.61,1104.274427
2018/7/8 2:00,6747.5,6755.76,6730,6746.21,1264.085069
2018/7/8 3:00,6746.61,6753.13,6730,6730.04,799.5107807
2018/7/8 4:00,6730.18,6738.9,6725,6728.86,658.2966305
2018/7/8 5:00,6730,6747.64,6726.9,6737.4,846.5808364
2018/7/8 6:00,6740.86,6746.26,6734,6736.53,671.7642827
2018/7/8 7:00,6736.53,6748.73,6736.5,6739.05,584.2637388
2018/7/8 8:00,6737.04,6742.54,6729.33,6729.33,583.9493237
2018/7/8 9:00,6729.33,6737.39,6729.33,6734.21,629.4050063
2018/7/8 10:00,6734.41,6735.82,6716.41,6722.48,647.1639804
2018/7/8 11:00,6720.09,6734.78,6718.9,6729,554.0310509
2018/7/8 12:00,6733.34,6764,6707,6722.36,1282.624506
2018/7/8 13:00,6722.35,6743.24,6701,6726.72,746.5399994
2018/7/8 14:00,6726.93,6752.5,6712.54,6746.83,803.0585187
2018/7/8 15:00,6742.11,6767,6729.3,6735,1276.572799
2018/7/8 16:00,6737.23,6753.38,6734.02,6743.88,597.760543
2018/7/8 17:00,6744.79,6756.52,6740.24,6748.93,473.2004756
2018/7/8 18:00,6750.58,6759.4,6741,6743.33,453.297681
2018/7/8 19:00,6744,6758.52,6739.78,6754.19,635.727398
2018/7/8 20:00,6754.11,6763.66,6743.5,6744.04,592.1502181
2018/7/8 21:00,6747.67,6760.85,6742.5,6759.51,469.2760859
2018/7/8 22:00,6759.51,6766.33,6740,6750.28,792.0251522
2018/7/8 23:00,6743.93,6745.96,6672.27,6704.98,2033.450327
2018/7/9 0:00,6705,6740.1,6688.58,6714.12,1180.65802
